#"Step","Temperature (K)"
1715000,296.4227026408714
1716000,297.56288267780377
1717000,297.2688816266059
1718000,296.74151514190237
1719000,295.31896943695784
1720000,298.0448878461263
1721000,296.05821942122543
1722000,298.29461659641436
1723000,295.658208964719
1724000,297.2864058755166
1725000,296.28271782221714
1726000,297.0327006207002
1727000,295.75678167538575
1728000,297.7903370367716
1729000,296.1622850442946
1730000,297.3413270145666
1731000,294.60192138877113
1732000,296.8681070103363
1733000,295.50746295970873
1734000,296.6904305112175
1735000,297.2728578465896
1736000,293.1080387708717
1737000,297.2814117368994
1738000,297.5474812343984
1739000,295.0453184772663
1740000,297.66463738796256
1741000,295.6989048506044
1742000,295.78252958208213
1743000,295.6914166281275
1744000,295.54510599432956
1745000,297.35246316647584
1746000,294.85482215885094
1747000,296.11370378581967
1748000,295.74088504577327
1749000,295.0949520662696
1750000,296.69506877707045
1751000,295.23647461314147
1752000,295.0449142252871
1753000,296.4382335196987
1754000,295.4892735185695
1755000,296.71604581425817
1756000,294.0473206855551
1757000,297.1451757405491
1758000,296.71622623377255
1759000,295.62198502202483
1760000,295.62534920929147
1761000,295.9403989327038
1762000,294.68253004047136
1763000,297.71268742541037
1764000,295.43147482289874
1765000,294.9299132307785
1766000,296.3431400607877
1767000,296.71940143943567
1768000,294.78605367567593
1769000,297.66423318179864
1770000,297.154578459733
1771000,297.16748839343444
1772000,295.161809072534
1773000,294.50253210030604
1774000,295.8293749331525
1775000,296.25553789714445
1776000,293.83930778077746
1777000,295.449579865942
1778000,295.1024686127313
1779000,296.42376935749064
1780000,296.15089926302346
1781000,297.49948050837884
1782000,297.68615885319343
1783000,297.35655530941557
1784000,297.1784756314684
1785000,298.0297195342595
1786000,295.60309144465685
1787000,297.50117276433843
1788000,296.7010125328454
1789000,295.63803452971024
1790000,295.6245901893978
1791000,295.87522539375044
1792000,296.27788500455097
1793000,297.9647507116197
1794000,295.6770166799114
1795000,295.8026824845959
1796000,295.8402814055939
1797000,296.5500390661491
1798000,296.13758340258914
1799000,297.0474428761686
1800000,295.3792738284856
1801000,296.5681750584268
1802000,295.75060272678076
1803000,295.8526156955689
1804000,299.0137520740599
1805000,297.0907133938079
1806000,292.91097470834524
1807000,296.3054992582576
1808000,295.74199588064647
1809000,296.220116234744
1810000,295.0392969275052
1811000,297.44120285696266
1812000,297.22639336921793
1813000,296.7724268546649
1814000,296.5068910811475
1815000,294.5692391388892
1816000,297.03179514427177
1817000,294.99162005244034
1818000,293.93317599989194
1819000,295.11877964989907
1820000,296.27829254093297
1821000,298.60621477771275
1822000,296.3321758611646
1823000,295.6695438462033
1824000,296.51615367993736
1825000,296.11846408314284
1826000,299.0593751794296
1827000,295.9884056386693
1828000,294.9742501433189
1829000,297.2717501323248
1830000,297.8744546137828
1831000,298.6228779600971
1832000,297.77906275585013
1833000,295.89242882978203
1834000,295.870452441188
1835000,296.9101670854798
1836000,297.0321582773404
1837000,298.07515047850404
1838000,296.85238798362906
1839000,298.4040829632075
1840000,297.1032029998554
1841000,295.18405560450026
1842000,296.41886919779955
1843000,296.92371498796035
1844000,294.6610832713278
1845000,296.8238335414925
1846000,295.3656530615206
1847000,296.85629110015805
1848000,297.65906940982813
1849000,298.1113708180603
1850000,295.37612367199927
1851000,295.841340298876
1852000,295.9624705538688
1853000,296.85906934684624
1854000,297.6968261828778
1855000,295.92048104910924
1856000,296.45875656476665
1857000,296.6752582847771
1858000,296.5373807807602
1859000,297.4766135142039
1860000,296.70469318059014
1861000,295.138010869052
1862000,296.98759456199724
1863000,295.79291746579327
1864000,296.4397240697306
1865000,296.62793303470187
1866000,297.36417489128496
1867000,296.05892415538193
1868000,296.0380234855579
1869000,296.2117948219637
1870000,298.3455732225068
1871000,293.7359953915522
1872000,296.75645712991394
1873000,297.4125055005418
1874000,297.13188265275164
1875000,298.05037621091157
1876000,297.68301264279194
1877000,295.98909927394806
1878000,294.4191788908045
1879000,296.58668872015943
1880000,295.31562685158303
1881000,298.75662329513267
1882000,296.83890099862066
1883000,295.80922568292294
1884000,296.66920702830413
1885000,295.98209613117564
1886000,295.0668577746187
1887000,298.8757923310054
1888000,296.14014589123934
1889000,296.3836841913449
1890000,296.7821942342948
1891000,296.99721018536394
